CON;NAME;X;Y;Z
ORI;pi^2;0.2945489321404552;0.9430300222930269;0.15471038629946826
ORI;pi^3;0.2991158891215458;0.9465135633809599;0.12100313719447373
ORI;pi^4;0.29422764242552285;0.950740591385113;0.09758289975914945
ORI;pi^5;0.2827105217964311;0.9582522679133314;0.04274753682432231
ORI;pi^6;0.2648062397054039;0.9638361886456169;0.029957584518360083
ORI;gamma;0.1506185494011442;0.9823855274530582;0.11060166376267433
ORI;delta;0.12179552239642451;0.992541402364122;-0.005235963831419415
ORI;eta;0.15421751407822984;0.9871614320352311;-0.04158443763817019
ORI;tau;0.18263835481181834;0.9759189471213557;-0.1192704489853915
ORI;beta;0.1950720926987729;0.9703627496561017;-0.14262893370551158
ORI;kappa;0.0525951290062835;0.9843971825418822;-0.16791646556671214
ORI;zeta;0.08377435073723288;0.995903608576833;-0.034027350502167486
ORI;alpha;0.02091231010057785;0.9914506390075539;0.12879559657756282
ORI;lambda;0.10666509601969626;0.9792169071922625;0.1725016114705277
ORI;gamma;0.1506185494011442;0.9823855274530582;0.11060166376267433
ORI;;;;
ORI;zeta;0.08377435073723288;0.995903608576833;-0.034027350502167486
ORI;epsilon;0.10363789180643572;0.994394590910141;-0.020942419883356926
ORI;delta;0.12179552239642451;0.992541402364122;-0.005235963831419415
ORI;;;;
ORI;alpha;0.02091231010057785;0.9914506390075539;0.12879559657756282
ORI;mu;-0.010251863224179104;0.9857968224193298;0.16762912696898857
ORI;nu;-0.03198986536907738;0.9664423913835624;0.25488380225210394
ORI;chi^1;0.022987764257218886;0.9378087151931002;0.34639049698616325
ORI;;;;
ORI;mu;-0.010251863224179104;0.9857968224193298;0.16762912696898857
ORI;xi;-0.05045153829909579;0.9680600310998111;0.24558993967646048
ORI;chi^2;-0.016044679889421952;0.9387572572819354;0.3442054330595963
ORI;;;;
GEM;alpha;-0.3406256076058428;0.7778101363442216;0.5281908625140479
GEM;rho;-0.3222693404481429;0.7865882640265629;0.5267080549059385
GEM;tau;-0.2638909421451294;0.8225407896909973;0.5037739770455263
GEM;epsilon;-0.1724850329907032;0.8887390082300687;0.4247256628041562
GEM;mu;-0.0924168924487032;0.9191334767703911;0.3829526992594487
GEM;eta;-0.05988831538420502;0.9219364296271819;0.38268343236508984
GEM;;;;
GEM;epsilon;-0.1724850329907032;0.8887390082300687;0.4247256628041562
GEM;nu;-0.1182888062721451;0.9309070522321694;0.3455717268746446
GEM;;;;
GEM;kappa;-0.4008237532765115;0.8177316484450571;0.41310442982454193
GEM;upsilon;-0.36248975593336336;0.8148030502233858;0.45243470931178265
GEM;iota;-0.32324217874463534;0.8234063368670964;0.46638664033989125
GEM;tau;-0.2638909421451294;0.8225407896909973;0.5037739770455263
GEM;theta;-0.18932686620279066;0.8074635484469567;0.5587109768594847
GEM;;;;
GEM;beta;-0.3915508714375304;0.7912285888101935;0.4697288955620467
GEM;upsilon;-0.36248975593336336;0.8148030502233858;0.45243470931178265
GEM;delta;-0.3175964698405788;0.8712088116268129;0.37433633124317367
GEM;zeta;-0.2585273829447887;0.8998631113994585;0.35129755622577885
GEM;gamma;-0.15716261570951806;0.94635258438448;0.2823414568428765
GEM;;;;
GEM;delta;-0.3175964698405788;0.8712088116268129;0.37433633124317367
GEM;lambda;-0.32039979702696747;0.9035277690965171;0.28457255759568395
GEM;xi;-0.19141775420065663;0.9557816848411952;0.2232501160109514
GEM;;;;
CNC;iota;-0.5828462756278837;0.6547473972729906;0.4812442880190367
CNC;gamma;-0.6083492281142858;0.7042614529584585;0.3659604111507054
CNC;delta;-0.6255517889141173;0.7152965123014409;0.31150579268408823
CNC;beta;-0.5538431642684255;0.8171265233826314;0.15988118769183493
CNC;8;-0.5054804705753663;0.8324601592753079;0.2269351825659367
CNC;gamma;-0.6083492281142858;0.7042614529584585;0.3659604111507054
CNC;;;;
CNC;delta;-0.6255517889141173;0.7152965123014409;0.31150579268408823
CNC;alpha;-0.6874003855801212;0.6965592387430978;0.2056354464238516
CNC;;;;
CMI;alpha;-0.41809802139708;0.9038111146343234;0.09121136753337765
CMI;beta;-0.36729320064242177;0.9188798507747504;0.144067777806205
CMI;;;;
CMA;iota;-0.2318962620172896;0.9274989439205069;-0.2932061266221303
CMA;theta;-0.22913126558678035;0.9507449456858142;-0.2087652063526836
CMA;gamma;-0.2644305168771724;0.9259898857111524;-0.2694795600870661
CMA;iota;-0.2318962620172896;0.9274989439205069;-0.2932061266221303
CMA;alpha;-0.18746030476495915;0.9392135253715349;-0.2876396841477232
CMA;nu^3;-0.15635195179712014;0.9368328571123792;-0.3128869843951448
CMA;nu;-0.15046767102117278;0.9320212220779477;-0.3296906452627872
CMA;beta;-0.09407230921256346;0.9466632035007561;-0.30818692343625154
CMA;;;;
CMA;alpha;-0.18746030476495915;0.9392135253715349;-0.2876396841477232
CMA;omicron^2;-0.24842150486300946;0.8803456910514672;-0.4040769978218415
CMA;delta;-0.2633753772951962;0.8561150437095475;-0.4446351791849276
CMA;epsilon;-0.22139763442123747;0.8464250832100165;-0.48430121410708504
CMA;omicron;-0.21344611281720222;0.8867941493093799;-0.4099230338415728
CMA;nu;-0.15046767102117278;0.9320212220779477;-0.3296906452627872
CMA;xi;-0.127115786638004;0.9087918348738014;-0.3974153716882508
CMA;;;;
CMA;delta;-0.2633753772951962;0.8561150437095475;-0.4446351791849276
CMA;omega;-0.2862586499410565;0.8457145074093683;-0.45035869847406446
CMA;eta;-0.31281771216757814;0.8140331042866318;-0.4893824517488463
CMA;;;;
CMA;epsilon;-0.22139763442123747;0.8464250832100165;-0.48430121410708504
CMA;zeta;-0.07655671651955091;0.8620500114932944;-0.5010078311165965
CMA;;;;
CMA;epsilon;-0.22139763442123747;0.8464250832100165;-0.48430121410708504
CMA;kappa;-0.18191078093199967;0.8233792572353426;-0.5375454088123959
CMA;;;;
MON;15;-0.1751618115267291;0.9694624161144496;0.17164196317977867
MON;13;-0.14189052944543795;0.9816184771527966;0.12764107084288226
MON;8;-0.10318241178055462;0.9914239872202215;0.08019892432885888
MON;18;-0.2071607746398913;0.9774102736698405;0.04187565372919975
MON;delta;-0.30838272048234994;0.9512223427180947;-0.008726535498373997
MON;28;-0.5044398351965123;0.8631011072508438;-0.024432178152653125
MON;zeta;-0.5314163753506487;0.8455104766422827;-0.05204488348837259
MON;;;;
MON;13;-0.14189052944543795;0.9816184771527966;0.12764107084288226
MON;18;-0.2071607746398913;0.9774102736698405;0.04187565372919975
MON;;;;
MON;28;-0.5044398351965123;0.8631011072508438;-0.024432178152653125
MON;alpha;-0.42162969067755546;0.8914610816058738;-0.16590823946156075
MON;;;;
MON;delta;-0.30838272048234994;0.9512223427180947;-0.008726535498373997
MON;beta;-0.12446178297319108;0.9846401354231419;-0.122446185293913
MON;gamma;-0.06443324918438635;0.9919023322201974;-0.10944459664906199
MON;;;;
LEP;mu;0.19582925480732202;0.940114283325499;-0.27899110603922933
LEP;alpha;0.11298969154971572;0.9452222536512704;-0.3062486258024898
LEP;zeta;0.05501404212486873;0.9651080509022418;-0.25600762733316956
LEP;eta;0.015229622568584174;0.969468141856592;-0.24474390803765722
LEP;theta;-0.02599330692008212;0.9658015958069027;-0.2579760173585881
LEP;delta;0.035394641384061835;0.9337410521140017;-0.3561949844654341
LEP;gamma;0.06259242904033746;0.922091159641548;-0.38187704976567466
LEP;beta;0.12913552356262542;0.9261759427607196;-0.3542910379977159
LEP;alpha;0.11298969154971572;0.9452222536512704;-0.3062486258024898
LEP;;;;
LEP;beta;0.12913552356262542;0.9261759427607196;-0.3542910379977159
LEP;epsilon;0.2179746615822597;0.8987111354750646;-0.3805329708201636
LEP;mu;0.19582925480732202;0.940114283325499;-0.27899110603922933
LEP;;;;
LEP;mu;0.19582925480732202;0.940114283325499;-0.27899110603922933
LEP;lambda;0.1708844520363365;0.9585321621514238;-0.22806709138663028
LEP;;;;
LEP;mu;0.19582925480732202;0.940114283325499;-0.27899110603922933
LEP;kappa;0.19749069045119627;0.9543460151657259;-0.22410067050861288
LEP;;;;
SEX;alpha;-0.8827925569529954;0.46971863902054106;-0.006457673349044012
SEX;beta;-0.9243237928738032;0.38145068900957374;-0.010995352723218142
SEX;gamma;-0.8407302498958237;0.5227996650233984;-0.14090123193758247
SEX;alpha;-0.8827925569529954;0.46971863902054106;-0.006457673349044012
SEX;;;;
PYX;beta;-0.5248758201605341;0.6249687507009117;-0.5778576243835052
PYX;alpha;-0.547817769829835;0.6325110333718406;-0.5475632234925502
PYX;gamma;-0.5996806940873499;0.6513869339075392;-0.4648420457246197
PYX;;;;
TRI;alpha;0.7659071240375016;0.41189565098163045;0.4936884139323324
TRI;beta;0.6919017335756803;0.4388119481739503;0.5733376537562752
TRI;gamma;0.6858352376164596;0.4683568154816122;0.5570205743376967
TRI;alpha;0.7659071240375016;0.41189565098163045;0.4936884139323324
TRI;;;;
ARI;gamma;0.8304611024703796;0.4486383501949678;0.33023928902845456
ARI;beta;0.8202724401589704;0.44838841328129153;0.35510696240813694
ARI;alpha;0.7797684606874338;0.483319805674824;0.3979486313076105
ARI;41;0.6553973676820462;0.6004735037725548;0.45813301747697294
ARI;;;;
LEO;beta;-0.9667543823486308;0.046154624235284325;0.25150688831802814
LEO;delta;-0.9178495391254343;0.18632157153128195;0.3504803782087393
LEO;60;-0.9090380517866232;0.2336831550695262;0.34502464178770215
LEO;gamma;-0.8524304705492144;0.397570208142779;0.33955886452359385
LEO;zeta;-0.8259930859412625;0.39974547442481406;0.3974153716882507
LEO;mu;-0.7637009281665481;0.47366855100104005;0.4386330996517798
LEO;kappa;-0.6989995444141957;0.5627638009521421;0.44124431015781346
LEO;lambda;-0.7345532593863784;0.5549507196939364;0.3904628123599351
LEO;epsilon;-0.7628366183678229;0.505628762916219;0.40301345857050264
LEO;eta;-0.8440999422830388;0.45197041338236826;0.28847535919856593
LEO;theta;-0.9447985759291004;0.19114840501577898;0.2661163996868056
LEO;delta;-0.9178495391254343;0.18632157153128195;0.3504803782087393
LEO;;;;
LEO;epsilon;-0.7628366183678229;0.505628762916219;0.40301345857050264
LEO;mu;-0.7637009281665481;0.47366855100104005;0.4386330996517798
LEO;;;;
LEO;omicron;-0.8097793458932578;0.560979318194352;0.17192910027940972
LEO;eta;-0.8440999422830388;0.45197041338236826;0.28847535919856593
LEO;alpha;-0.8644932353603464;0.45788673201737284;0.20734316159124083
LEO;31;-0.8693318590159534;0.4627185205854856;0.17364817766693041
LEO;;;;
LEO;rho;-0.9163081524506326;0.36641994317627014;0.16160382110336108
LEO;theta;-0.9447985759291004;0.19114840501577898;0.2661163996868056
LEO;iota;-0.970999858959006;0.15408079151487655;0.18280695716448983
LEO;sigma;-0.9801948426034643;0.16784130409849982;0.10510645637678383
LEO;;;;
LMI;beta;-0.7378787821483622;0.31365440624632795;0.5976251469755212
LMI;46;-0.7921430115476771;0.23727766941173098;0.5623244231355368
LMI;21;-0.7201015526282206;0.3851716286531388;0.5771451900372336
LMI;beta;-0.7378787821483622;0.31365440624632795;0.5976251469755212
LMI;;;;
LYN;alpha;-0.63449681914788;0.5274713940416756;0.5649670034249379
LYN;38;-0.6106345897536023;0.5177030915666113;0.5992569622280767
LYN;31;-0.4254694007571348;0.5919214886993217;0.6845471059286887
LYN;21;-0.24129789867173132;0.6069970997048068;0.7571854759875943
LYN;15;-0.1295102419064641;0.5074723669721807;0.851879624125957
LYN;2;-0.04400886519049075;0.512903622104967;0.8573173824297804
LYN;;;;
VIR;nu;-0.9916457628998296;0.06130305099525386;0.11349280532918378
VIR;beta;-0.9987018278356322;0.0405484855020351;0.030829845949312908
VIR;eta;-0.9961651808399511;-0.08671527855095677;-0.011635847538430952
VIR;gamma;-0.9832040048091788;-0.18074723654674624;-0.02530457286552958
VIR;delta;-0.9690245712770185;-0.23980942675058528;0.059015414113148035
VIR;epsilon;-0.9458223700977281;-0.263114761294028;0.19023844672385
VIR;;;;
VIR;gamma;-0.9832040048091788;-0.18074723654674624;-0.02530457286552958
VIR;theta;-0.949338241567922;-0.29909741907764564;-0.0964242552359975
VIR;alpha;-0.9141308239400698;-0.35632807343169026;-0.19337823250590785
VIR;iota;-0.8244556376396207;-0.556189447878283;-0.10452846326765355
VIR;mu;-0.7537428944016168;-0.6497530133923041;-0.09845136223889181
VIR;;;;
VIR;theta;-0.949338241567922;-0.29909741907764564;-0.0964242552359975
VIR;zeta;-0.9157877080396987;-0.40152610816834616;-0.010471784116245747
VIR;tau;-0.8621245236276733;-0.5059739528106789;0.027049303815331712
VIR;109;-0.7478211605717008;-0.6630718256322007;0.033155178388526496
VIR;;;;
VEL;mu;-0.617412821140356;0.20428947333669503;-0.7596494055650425
VEL;psi;-0.6049817563372045;0.46128981477904923;-0.6490059947953191
VEL;lambda;-0.531090889539289;0.4952503532542137;-0.6875096760409583
VEL;gamma;-0.3628659395772105;0.5721530001491977;-0.7355061211948004
VEL;delta;-0.38031399327415605;0.4347479818448935;-0.8163059835635516
VEL;kappa;-0.4425870061010978;0.3644623536734858;-0.8193191898065428
VEL;phi;-0.49786966508846914;0.2965935914768622;-0.8149589180317937
VEL;mu;-0.617412821140356;0.20428947333669503;-0.7596494055650425
VEL;;;;
CEN;alpha;-0.373879654525581;-0.3126119142392661;-0.8732054712423039
CEN;beta;-0.42400898467799436;-0.2543508290039516;-0.8692077063034697
CEN;epsilon;-0.5396438698163035;-0.2513056689408589;-0.803511017054447
CEN;zeta;-0.593800007841322;-0.32756997500261875;-0.7349145951499599
CEN;upsilon^1;-0.6165343474069269;-0.3512492400226589;-0.7046342099635947
CEN;mu;-0.6547163153973158;-0.33943301424499794;-0.6753752847070416
CEN;nu;-0.6631988806645454;-0.34340260409036455;-0.6650127037803492
CEN;theta;-0.6851749642968465;-0.4226910256383774;-0.5931842590170373
CEN;;;;
CEN;kappa;-0.5265984390282241;-0.5227066410564446;-0.6704266189587991
CEN;eta;-0.5771851236174074;-0.46531409601104684;-0.6710738596668628
CEN;mu;-0.6547163153973158;-0.33943301424499794;-0.6753752847070416
CEN;iota;-0.7525586467505787;-0.2760802788722443;-0.597858815121732
CEN;;;;
CEN;zeta;-0.593800007841322;-0.32756997500261875;-0.7349145951499599
CEN;gamma;-0.6457553248067011;-0.11827550625409342;-0.7543281547868473
CEN;sigma;-0.6348780952936754;-0.07809382900705801;-0.7686554221413462
CEN;delta;-0.6327351081340841;-0.023063172558293155;-0.7740247883666875
CEN;pi;-0.5723224723337846;0.09830010393263178;-0.8141155183563191
CEN;lambda;-0.45120015627448234;0.04785434785751032;-0.8911388109430624
CEN;;;;
CRT;theta;-0.9803124919327271;0.10008069021692034;-0.1702094991660325
CRT;epsilon;-0.9703874257957751;0.15101880881045382;-0.18852470194359267
CRT;delta;-0.9517887393900342;0.17068228648527095;-0.25488380225210383
CRT;alpha;-0.9168239273216818;0.2466629763178997;-0.31399245596740477
CRT;beta;-0.9012041091406264;0.1929956994040513;-0.3880513028963965
CRT;gamma;-0.9415875751807554;0.14541495777815763;-0.3037553757871651
CRT;zeta;-0.9470552063918988;0.06304171767865446;-0.3148208663321459
CRT;eta;-0.9553917292653857;0.016606953338225754;-0.29487429991797864
CRT;;;;
CRT;gamma;-0.9415875751807554;0.14541495777815763;-0.3037553757871651
CRT;delta;-0.9517887393900342;0.17068228648527095;-0.25488380225210383
ANT;;;;
ANT;iota;-0.7670331752254284;0.21734972702033592;-0.603671437346329
ANT;alpha;-0.7871146248847234;0.3374932245687523;-0.51628373077482
ANT;theta;-0.7340070213764021;0.4941624782188128;-0.4658724478768662
ANT;epsilon;-0.6406268782030596;0.49490950459570693;-0.5870790280572404
ANT;alpha;-0.7871146248847234;0.3374932245687523;-0.51628373077482
ANT;;;;
HYA;pi;-0.76105401759587;-0.46812729712774026;-0.4490585885884622
HYA;gamma;-0.8652890402750965;-0.310315427284687;-0.3936739924975038
HYA;beta;-0.8296140231654237;0.025709258575724536;-0.5577451089796901
HYA;xi;-0.8435446357149792;0.09984008698199791;-0.5276972660417241
HYA;nu;-0.9154415332038975;0.29032200696077337;-0.2787111974061427
HYA;mu;-0.877826531499769;0.3813104268969396;-0.28986710564456714
HYA;lambda;-0.8675746576478276;0.44882783924981917;-0.2141676542375001
HYA;upsilon^1;-0.8185666136257906;0.5140665873953504;-0.25628937313299643
HYA;alpha;-0.7779051108590218;0.6100469500736352;-0.15068628738298878
HYA;iota;-0.8186163497621829;0.574000071241512;-0.019778526658437295
HYA;theta;-0.7494017803216042;0.6608804359488027;0.04042302599918201
HYA;zeta;-0.6890405517730966;0.7172709464094552;0.10366053949845527
HYA;epsilon;-0.6610089421663173;0.7420088934451792;0.11175858098789032
HYA;delta;-0.6318158182650807;0.7687290544144194;0.0993197497436391
HYA;sigma;-0.6375645500991941;0.7681775636049618;0.058435222518246406
HYA;eta;-0.6523917282156283;0.7555807129968838;0.059015414113148035
HYA;zeta;-0.6890405517730966;0.7172709464094552;0.10366053949845527
HYA;;;;
PUP;rho;-0.4814515434927709;0.7738606747537017;-0.41151435860510877
PUP;xi;-0.41642064630648595;0.8060808800752965;-0.4205085731667357
PUP;zeta;-0.3933475818108376;0.6573444825333453;-0.6427876096865394
PUP;pi;-0.2634486690467934;0.7528179874961545;-0.6032079877452825
PUP;sigma;-0.2762557472244085;0.6733022715790171;-0.6858183529273763
PUP;zeta;-0.3933475818108376;0.6573444825333453;-0.6427876096865394
PUP;;;;
PUP;sigma;-0.2762557472244085;0.6733022715790171;-0.6858183529273763
PUP;L2;-0.22455884094051237;0.6750420930379656;-0.7027741454993747
PUP;nu;-0.11961511552666514;0.7192901871894393;-0.6843346043789719
PUP;tau;-0.13715183609825443;0.6195048795431064;-0.772918545564252
PUP;L2;-0.22455884094051237;0.6750420930379656;-0.7027741454993747
PUP;;;;
COL;delta;-0.08040877331220461;0.830644962958438;-0.5509658561891123
COL;gamma;0.008726189169922776;0.8162593414008983;-0.5776197202297915
COL;beta;0.03197357494474608;0.8107734479404707;-0.5844861902731094
COL;alpha;0.0734444594483469;0.8249608616999835;-0.5603976160188057
COL;epsilon;0.10199814287563434;0.8078712884423211;-0.5804656408095706
COL;;;;
COL;beta;0.03197357494474608;0.8107734479404707;-0.5844861902731094
COL;eta;0.0027205985917290233;0.7335267513558774;-0.6796551356302662
COL;;;;
CAR;alpha;-0.06323578805099352;0.6029130980361885;-0.7952968196377848
CAR;chi;-0.2936766188251842;0.5255621447363942;-0.7984600651100147
CAR;epsilon;-0.29565980149394544;0.4125293585399615;-0.8616291604415258
CAR;iota;-0.3872934773524981;0.3334190666580092;-0.8595554015821855
CAR;q;-0.4323816180641465;0.2083632406502031;-0.877286097180376
CAR;p;-0.4398237756849701;0.17764587286549433;-0.880339133627532
CAR;theta;-0.40814443465057243;0.14263036712654265;-0.9017065480726599
CAR;omega;-0.3054303908301921;0.1526981628178483;-0.9398912423410328
CAR;beta;-0.25883128741331807;0.2306102650611459;-0.9379900161005938
CAR;upsilon;-0.3526480469059251;0.23098624036382953;-0.9067991573529497
CAR;L;-0.38399443067874967;0.2559713842202194;-0.8871453813598353
CAR;iota;-0.3872934773524981;0.3334190666580092;-0.8595554015821855
CAR;;;;
CAS;epsilon;0.3892383433730819;0.21221967814149817;0.8963572503514978
CAS;delta;0.46206937524937364;0.18158715020180632;0.8680541453954587
CAS;gamma;0.4742354154092158;0.11977985928170075;0.8722118756827979
CAS;alpha;0.5428571812150306;0.09698276225861738;0.8342064640291155
CAS;;;;
CAS;gamma;0.4742354154092158;0.11977985928170075;0.8722118756827979
CAS;kappa;0.45031854041439806;0.06529308093323281;0.8904774145037551
CAS;beta;0.5123821322977756;0.02050477940448572;0.8585127282245489
CAS;;;;
PIC;alpha;-0.09822380452946215;0.46013204710350575;-0.8824004665978453
PIC;gamma;0.02470151624289683;0.5564726007008783;-0.8304986934152894
PIC;beta;0.034850868427312484;0.6274481324195271;-0.7778780483424826
PIC;delta;-0.02579056119689949;0.5734727848927552;-0.8188185464072592
PIC;alpha;-0.09822380452946215;0.46013204710350575;-0.8824004665978453
PIC;;;;
DOR;gamma;0.2729517996020386;0.5597372657282167;-0.7824266792799874
DOR;alpha;0.20995434944457023;0.5330003038052596;-0.8196522721818126
DOR;zeta;0.12658959235078163;0.5224271639604409;-0.8432348032812175
DOR;beta;0.05306838081941243;0.4589491646471677;-0.8868762096408228
DOR;delta;0.027267361480015222;0.4100790427261223;-0.9116422926316798
DOR;;;;
AND;alpha;0.8733293404071449;0.0319598867563572;0.4860806813920318
AND;delta;0.845752746198814;0.14659373737687073;0.513042462627652
AND;beta;0.7755900504308824;0.24355076283965474;0.582359939893571
AND;mu;0.7587377205765299;0.19181396859004876;0.6225146366376195
AND;nu;0.7360182227655421;0.1625537562975733;0.657155576762917
AND;phi;0.6478275731499957;0.20270640740406898;0.7343225094356856
AND;51;0.6015891139301357;0.27410720571601255;0.7503037903245018
AND;;;;
AND;pi;0.8210440074745434;0.13328645249747062;0.5550868935317977
AND;beta;0.7755900504308824;0.24355076283965474;0.582359939893571
AND;upsilon;0.6841914228068132;0.30748774567410114;0.6613118653236518
AND;gamma;0.6338459557429882;0.3804140035680967;0.673442269446721
AND;;;;
AND;eta;0.8891899833941421;0.22672052350286906;0.3974153716882507
AND;zeta;0.8922682950451933;0.18694640775337057;0.4109845864326961
AND;epsilon;0.8596208125578167;0.14597275722347938;0.4896366129753922
AND;delta;0.845752746198814;0.14659373737687073;0.513042462627652
AND;pi;0.8210440074745434;0.13328645249747062;0.5550868935317977
AND;sigma;0.7983447620221202;0.06399966094478589;0.5987901839131939
AND;theta;0.7784407575185975;0.05818968661002587;0.6250151577410735
AND;iota;0.7248593615944636;-0.06937034071994899;0.6853952594943044
AND;;;;
AND;omicron;0.7158147666505775;-0.18540008655540255;0.6732280651831357
AND;iota;0.7248593615944636;-0.06937034071994899;0.6853952594943044
AND;kappa;0.7126769760930279;-0.061045782432648237;0.698831124231086
AND;lambda;0.6854790056439583;-0.06731248310284052;0.7249741805332794
AND;;;;
TAU;omicron;0.6187762526457374;0.7697170175291345;0.1570084777575808
TAU;xi;0.609619241418521;0.7744561579788072;0.16906223664973735
TAU;lambda;0.48571787805394834;0.8469682048302712;0.21615504376571326
TAU;gamma;0.4077784975922463;0.8724951375212724;0.2692005421672594
TAU;theta;0.3732671563040998;0.886523520979904;0.2734002135588861
TAU;alpha;0.343935746074505;0.8950103276191206;0.28401534470392276
TAU;zeta;0.09080711895372047;0.9282077432539709;0.36081082648764196
TAU;;;;
TAU;beta;0.12870044081625986;0.8684988783384066;0.47869185794060687
TAU;epsilon;0.36669416599192206;0.8703810065918978;0.3285913754065426
TAU;delta;0.3918906180218381;0.869289439413601;0.3012600438665061
TAU;gamma;0.4077784975922463;0.8724951375212724;0.2692005421672594
TAU;;;;
TAU;epsilon;0.36669416599192206;0.8703810065918978;0.3285913754065426
TAU;eta;0.498824653575721;0.7643447256431405;0.4085965067968328
TAU;;;;
AUR;delta;0.0011887318629689302;0.5837766742456514;0.811913407650868
AUR;beta;0.0014411192865260583;0.7077221116781296;0.706489444943837
AUR;alpha;0.13051325768972724;0.6822877261214394;0.7193398003386512
